user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue
a8e365d8f35a1137a4e81ac5fec3ef5f,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4cab44abf405feccc00b5281070b67c,42.0,1.0,0.0291042770259082,0.0,0.0159061523154377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450104293413459,0.0,0.0450104293413459
c7b47da878e2b7d91775810fee27fcab,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4cb26dafa5f880b876442525dc01559c,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76b612578e2754cf84760ce17aed4427,42.0,0.0,0.2963191345334053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963191345334053,0.0,0.2963191345334053
bf627de876df827a25c709979c3f8fd8,42.0,0.0,0.0183381531387567,0.0,0.0111268162727355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029464969411492202,0.0,0.029464969411492202
cfd9d09e868023a4b8a0e69b7990f627,42.0,1.0,1.6644498705863953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6644498705863953,0.0,1.6644498705863953
07037f61d17107949b73de32c29e0039,42.0,0.0,0.190233027562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190233027562499,0.0,0.190233027562499
0dc0066c085a11189fafd28888b454ab,42.0,0.0,0.0438991878181695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438991878181695,0.0,0.0438991878181695
1edebb1da95807afe9631e6ec67ed2d7,42.0,1.0,0.2550634434446692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550634434446692,0.0,0.2550634434446692
36645bce79021c5ad6d1acd857acff3c,42.0,1.0,0.0,0.0,0.0214360412210226,0.0,0.0264941388741135,0.0,0.0204435652121901,0.0,0.0,0.0,0.012229656567797,0.0,0.0183793776668608,0.0,0.09898277954198399,0.0,0.09898277954198399
66d83f21eb7c18260593e210ce7313eb,42.0,0.0,0.011151916347444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011151916347444,0.0,0.011151916347444
