user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
f2f5f5017fcf2a2e408a99782bda56ac,46.0,1.0,0.0569229681277647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569229681277647,0.0,0.0569229681277647,0.0,0.0
3bd1635addbc50659adf107714bdcbc8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44108f5fdbb1f16ee6df5ce40d147538,46.0,0.0,0.3842760026454925,0.0,0.6792969200760126,0.0,0.0,0.0,0.0,0.0,1.0635729227215052,0.0,1.0635729227215052,0.0,0.0
7eeb34e6d9a8195838e5f1124c6d4ed7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59d07073f7021f3bb91efd3c3771c256,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d179247fbdb7dbd2842885ac299c48cb,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e30296755b33099f4b90ae8dc7db3a6c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b11c6df31aeb0ed3940f84287cd33eb,46.0,1.0,0.0353743298910558,0.0,0.0,0.0,0.0,0.0,0.0718672056682407,0.0,0.1072415355592965,0.0,0.1072415355592965,0.0,0.0
6e6bcd155f3e752223e4446f9abade40,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cb18a6ee9265ec775719ccc0c81a499,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add7b10e1d41f116e6aa71a3ca6a9afd,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
