user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D5,IAPRev_D5
039c3f951ca2bdd742c9d4161c211d5b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15d2ef05ccd5d6c94503f7a938943695,46.0,1.0,0.0,0.0,0.0066762375645339,0.0,0.0,0.0,0.007308064494282,0.0,0.0,0.0,0.0139843020588159,0.0,0.0139843020588159,0.0,0.0
36a6ba5b7ba9b0d1a8ae827284e3f961,46.0,1.0,0.0207217764109373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207217764109373,0.0,0.0207217764109373,0.0,0.0
759acb44a9ea3abcfc75366b98a425cd,46.0,0.0,0.0630368087440729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630368087440729,0.0,0.0630368087440729,0.0,0.0
81c098c54ce64a851228cd089c3edc64,46.0,0.0,0.131525307893753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131525307893753,0.0,0.131525307893753,0.0,0.0
bb65f1cd49300325e713077f1ff08812,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0167971c844f73e6e8ac97f5c50d5aa8,46.0,1.0,0.1264067068696022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264067068696022,0.0,0.1264067068696022,0.0,0.0
35b9124103ad616425c4846cd205d0ba,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49bf2c98818b5c64bd7caf9febca7a39,46.0,1.0,0.0554582998156547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554582998156547,0.0,0.0554582998156547,0.0,0.0
6b9168ff77cc577122eb9c21bc06f8d7,46.0,0.0,0.0689264945685863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689264945685863,0.0,0.0689264945685863,0.0,0.0
724508058ee9a2deee6f7b94ce91d1c1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c13ed55960d682e1e9d3d08f4cba8e42,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce8b8df6ab0db75dc9b3f8263dc35482,46.0,1.0,0.0,0.0,0.0498342379578389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498342379578389,0.0,0.0498342379578389,0.0,0.0
f5580b7ca1370409baa460c1d4b5c85e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdb40b1cfebdee49eb682df14fc84434,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18d7cf2457ff7ba1f7aa476735e54fe0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a48fde66c259823f38f1d97037ffae6e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25de2b677902d9fe5142d2856dbdb3a2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677c9b86c92de343c5abd013add1d5f6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3ebb06bee97b08101e8b3153f710675,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5f4e32c393e0a5cd6453d9ffbd814775,46.0,0.0,0.0676250271499157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676250271499157,0.0,0.0676250271499157,0.0,0.0
31e3c9efc880f19677cc657dead14467,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047d040056856c0fb14fe412b988c402,46.0,1.0,0.2943171928636729,0.0,0.1157637501601129,0.0,0.0,0.0,0.0,0.0,0.0468061717692762,0.0,0.45688711479306204,0.0,0.45688711479306204,0.0,0.0
4ffbf2e8c8a14dbfb243df20bc115aac,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643f67cb6fa201d3f7d49c66c6f96595,46.0,1.0,0.0182673355739098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182673355739098,0.0,0.0182673355739098,0.0,0.0
da01a974e2b04dbb72e635e2ed21ad08,46.0,0.0,0.022732613608241,0.0,0.0,0.0,0.0736067481338977,0.0,0.0411539208143949,0.0,0.0,0.0,0.1374932825565336,0.0,0.1374932825565336,0.0,0.0
703cf4efb5e911c5468c4985b8ce57ff,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7c6efe2b9a2786e77463cb344af2b37,46.0,0.0,3.5997284799814224,0.0,0.572509229183197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1722377091646194,0.0,4.1722377091646194,0.0,0.0
0bac106bad2e1f87afbe90672548eec8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a615a8fc3b8a2dda35b1923e30bb3c5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39eb7202e38777fa79bbb1ce4e67f781,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407543e72ed4ae594569dd43ebfe0897,46.0,1.0,0.010661631822586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010661631822586,0.0,0.010661631822586,0.0,0.0
928a4447c3f3111bc5ce2124f9916667,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95c1630e5347a2d7bd49648cd0a28863,46.0,0.0,0.3036346882581711,0.0,0.4300867300480604,0.0,0.5109257716685534,0.0,0.204215744510293,0.0,0.1955264136195182,0.0,1.6443893481045961,0.0,1.6443893481045961,0.0,0.0
de1731f47b3219aedca852312fa69b05,46.0,1.0,0.0,0.0,0.0,0.0,0.013150000013411,0.0,0.0,0.0,0.0,0.0,0.013150000013411,0.0,0.013150000013411,0.0,0.0
f9011cc97b9b19c3f532940ddc920aed,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe4f0e24c5df3fd0e7c806f6ad4d1678,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e1af1ae6522529267d66640847d6b23,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7853fbc81a4b7b1b0770f893641fd788,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86ada4d256e66ae7c498e2f68920fcf2,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e19c3ed173aa30b53774fc922f093564,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a43a193ea2f178b90c56a8be5ce780a4,46.0,0.0,0.502964973449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502964973449707,0.0,0.502964973449707,0.0,0.0
078e19d870206875b51c1338a3761308,46.0,0.0,0.070741644129157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070741644129157,0.0,0.070741644129157,0.0,0.0
4f3be47eb1b6c401fa6de9aac171400d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bab0f2ca7e4dac9be45ebc380a3f9e67,46.0,1.0,1.51610866189003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51610866189003,0.0,1.51610866189003,0.0,0.0
