user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D2,IAPRev_D2
511e39b04083753aaa2b7284fcb9150e,46.0,0.0,0.1656790077686309,0.0,0.0,0.0,0.1656790077686309,0.0,0.1656790077686309,0.0,0.0
bbae83287697aac0990d040f9fba8f2d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95204f00023ed21e3e7d7f99d77a0742,46.0,1.0,0.1720010861754417,0.0,0.0,0.0,0.1720010861754417,0.0,0.1720010861754417,0.0,0.0
c6f268c609bed9ace08af75d7d68f880,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cfdcc3a4fb2002cc6f70d249bc497a85,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66796224ba1b246d4120f9f41dc74d56,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b7a82d857d2164fbe192ebc733bedec6,46.0,1.0,13.727060198783876,0.0,0.0,0.0,13.727060198783876,0.0,13.727060198783876,0.0,0.0
6a79cb389ac89721b1d803a2a8bb8801,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae1a3809ec47cc04741744a035fc4757,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ef38ab23a612a472c2c95f4d1f444a4,46.0,0.0,0.1808106750249862,0.0,0.0,0.0,0.1808106750249862,0.0,0.1808106750249862,0.0,0.0
9a4eaa2bb0668d912a4d4b129d37df7c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a29542325938246a39af0f35b1b5c366,46.0,0.0,0.0066215228289365,0.0,0.0,0.0,0.0066215228289365,0.0,0.0066215228289365,0.0,0.0
b8f75805463d2e36665f9df2720670e7,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4be205075578ef03630b89216f9d736,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cee7c28004229327a4ac8ddbf194eac4,46.0,1.0,1.414484892040491,0.0,1.43407129868865,0.0,2.8485561907291412,0.0,2.8485561907291412,0.0,0.0
6b8ed33227eff93c871ae9b0fbd125b6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8e92856bb37d528e078b10bd6330b0f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d07e5068d318807944904aa31f3a77e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
