user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,total_ad_revenue,total_iap_revenue,total_revenue
27148f2312769d4b11fb47ad360f57da,45.0,1.0,0.0930712223052978,0.0,0.0783857926726341,0.0,0.4078092202544212,0.0,0.214508943259716,0.0,0.0,0.0,0.0,0.0,0.7937751784920691,0.0,0.7937751784920691
25cc1265ac3c0d75a2523d6d7548d879,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733cb04657ed1216a5cd24d511213fcd,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbebc9a94e318472776d0fc60a9579b4,45.0,1.0,0.025845905765891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025845905765891,0.0,0.025845905765891
7874e05dc4eaf17cdf8b1216f115a15b,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb5d4a08858c0779552264108db4cdae,45.0,0.0,0.0020829394925385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020829394925385,0.0,0.0020829394925385
2311ea4ba18cd68e2575bed0c8c6e688,45.0,0.0,0.0260749999433755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260749999433755,0.0,0.0260749999433755
d1cd8e3235918ea0bb2b5cb4d032e7e6,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02df65cc8294885f38ee1a06bcf6955f,45.0,0.0,0.0255725572351366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255725572351366,0.0,0.0255725572351366
27cd7c50b69799dd46c76cc531223aa5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26d9fb6dd61b5e1573b84492f1b0c42f,45.0,1.0,0.0419075060635805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419075060635805,0.0,0.0419075060635805
673c39643674ce95d476069dcd1c0280,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77239397ed0c90d56aeca494f7b164a5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78644d98df24216414e068a9b5a1a706,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
